ID,RiskScore
126,19.370604664938632
127,27.965431983151298
128,33.29427067026483
129,64.81773808768443
130,30.26063437419132
131,71.84282724500265
132,71.52374788711995
133,77.69790750157321
134,24.199304179891428
135,36.195645836380976
136,21.57114857223413
137,42.0036325581275
138,32.08328698374106
139,49.651859654656505
140,40.261284016004346
141,38.41045661816971
142,26.802514504934113
143,26.42812862726722
144,64.82295437380198
145,31.818136571090132
146,44.182248933563045
147,64.10717396395717
148,67.47059388610126
149,70.38035518876863
150,45.14035612203179
151,33.071507854649134
152,76.06292901534201
153,48.11865505946021
154,60.96876085836829
155,30.608980217858704
156,69.40174420270839
157,63.25248451397419
158,68.41603557706398
159,74.16765638639406
160,32.801390036187556
161,36.50541978653286
162,72.54306324526917
163,38.278482844865934
164,39.187285341325264
165,51.95548845240111
166,38.446868370948714
167,35.076634674178955
168,36.53127218334238
169,29.438495468733315
170,39.226754922652226
171,51.054111106357354
172,69.41695145413111
173,45.734668980283665
174,29.928951492945053
175,60.323774884630055
176,53.883986976584374
177,39.97283452225189
178,48.67614114722157
179,72.49650718579315
180,48.931898390010616
181,30.284272639052915
182,59.83615341845441
183,68.855260526137
184,72.13388316508264
185,64.96974704312598
186,68.90406517806767
187,53.96747471307313
188,35.39086531238952
189,23.69968650914369
190,30.562235092060956
191,70.94997929033093
192,51.77040833498201
193,29.142794901689992
194,68.91474009111278
195,24.452004081034783
196,32.92226311743432
197,58.469219257947856
198,60.3190822765906
199,36.58843573965714
200,30.132675756742827
201,55.53666211588528
202,32.71521055532337
203,34.37204520003833
204,69.11209201042827
205,58.78674244563478
206,67.93081633966617
207,37.93579781764675
208,50.62010671474691
209,61.25338471523849
210,29.985302134591528
211,30.253146100557814
212,74.60187333884929
213,64.92989081168705
214,40.08993829316678
215,54.40822062626134
216,63.306490811228414
217,64.38955834536729
218,51.58878106269793
219,31.221056144528934
220,32.21475610088922
221,34.62272145244304
222,29.440777460045076
223,54.88684268617956
224,28.14824307705956
225,66.20580617901693
226,65.40005819531041
227,37.53708079416047
228,40.76326803079128
229,40.3454499899308
230,46.62785887607018
231,49.50514710373845
232,35.292661425684855
233,46.84955724012252
234,75.02113108351668
235,64.61855436980318
236,30.98093249707552
237,48.25362614266773
238,69.54969243122312
239,31.482322550936207
240,66.02765369432404
241,73.46452599325383
242,42.69686025030432
243,67.70770854916526
244,69.77459376775377
245,67.06291823756558
246,23.24634886496938
247,43.58384847765315
248,74.53023774354187
249,24.275072618830585
250,66.8501729153388
251,33.59971547385067
252,36.39833930720536
253,48.382553118540955
254,52.40262703722227
255,30.365455506662542
256,54.65659727583675
257,73.37649406491263
258,67.6821927324326
259,28.87689884551393
260,49.657651224753295
261,47.206931976364025
262,27.907942266139578
263,75.5730507255148
264,66.89785089337998
265,27.241939763415072
266,44.82142543988305
267,27.547950953700955
268,64.02857297467696
269,75.62903107411017
270,52.71252371903827
271,74.95125953296008
272,30.865372564555596
273,46.0721453418138
274,30.148024716832673
275,48.483428698580454
276,62.74636615309243
277,34.44009225066124
278,59.89806730260675
279,29.974852088407726
280,62.4971310859268
281,61.77025636328951
282,53.59872684046037
283,56.16303493993094
284,35.43037852816241
285,32.1556152112622
286,31.065115642138405
287,68.41115314437661
288,50.079408308694475
289,36.98645415905683
290,47.33436981512888
291,36.70849619109996
292,56.79702297246125
293,71.57703974126488
294,33.07753311500433
295,70.58872281728841
296,75.87747601481348
297,30.14792221973179
298,39.48066649525436
299,70.57591893653367
300,45.51317678223414
301,76.95551074914141
302,59.94390926746101
303,35.55643063718718
304,61.10786337196406
305,29.4979473590626
306,35.25705737030474
307,70.32506762316001
308,49.7656049943897
309,29.231920076745055
310,68.91127947432211
311,53.639887265349934
312,42.2075819140597
313,45.07877821826457
314,67.84124778228434
315,74.08666336760501
316,38.135974753871714
317,33.49154039813533
318,55.485653602844444
319,35.145461539710034
320,28.7677087516972
321,38.353778711913854
322,71.37751630645133
323,63.5519541264066
324,89.54493240798308
325,34.42205924800285
326,67.57389004289077
327,32.03243323307158
328,47.07705865379677
329,29.79187794611502
330,36.28277747971888
331,80.54912691353258
332,23.61498021361396
333,71.21327895702001
334,58.86143763066518
335,64.27591652537727
336,61.88572481437039
337,25.198244315317908
338,32.71479932420897
339,43.220586900175526
340,70.42651358855414
341,75.02971740306542
342,72.24461541686293
343,65.77776759780062
344,32.34788144750999
345,34.60502492465702
346,38.391577878766235
347,36.222342259943055
348,42.32514479518527
349,24.928771393112278
350,46.74282748207209
351,31.992391854494546
352,53.386602961790565
353,24.117361641594872
354,21.771354396451272
355,31.56291051704578
356,26.687469268014127
357,30.07246050908222
358,31.835184135709245
359,69.51724007524491
360,31.602351076226523
361,29.033718566954818
362,33.14710876929369
363,66.19670909100908
364,52.124319653535245
365,44.69242468901029
366,54.348515615713545
367,29.48348186313047
368,61.24227358410544
369,52.94372830200979
370,37.12674075981391
371,27.122585551838647
372,33.744282271601826
373,72.06467132758503
374,52.78230241497767
375,37.528372804190134
376,27.307422264304353
377,64.90412275438575
378,50.6351239732343
379,65.93849767145335
380,34.13251729245448
381,30.37642830668188
382,60.299445618336506
383,70.78748166492926
384,42.349441583249074
385,62.67331426460429
386,27.214792908806956
387,35.325254223567654
388,55.559418110403584
389,32.10036168731108
390,68.86414453711153
391,63.45380976245514
392,66.40497160247243
393,40.088106698527895
394,77.0881702125954
395,69.49336749736948
396,33.73156567794449
397,25.640412424625247
398,66.40712218861597
399,36.38702262942178
400,45.827794890680764
401,71.43978253079055
402,28.225780214916277
403,68.26581544584474
404,69.09893480048406
405,52.4216578067773
406,31.654682626464613
407,64.98118337337203
408,43.245106466238425
409,30.039314162864386
410,35.51927617297965
411,40.326202823904595
412,36.76637237541313
413,39.27554308402523
414,64.35297766472206
415,47.4348761652444
416,42.061765450188595
417,35.65783341514416
418,30.800653258104944
419,42.63885276682205
420,24.23903697714446
421,41.299835573122756
422,33.09092945864065
423,55.29052847977792
424,27.118807936687553
425,49.93190442579512
426,29.706622086796987
427,32.907706142716606
428,52.160081616850825
429,31.926993328852586
430,61.39832581859338
431,32.03672801169195
432,70.21756120237154
433,62.52271909014499
434,70.06679505177354
435,55.19175299251406
436,28.20653471060036
437,72.58018740935752
438,43.494363073301656
439,50.16536060616919
440,72.06432293662328
441,28.06550245707981
442,69.65097427712882
443,66.15214821911346
444,68.20841430832482
445,67.89669598406041
446,70.53710408565752
447,55.30574529188883
448,59.064602665988275
449,73.4918095664675
450,64.96345233267185
451,73.17681326807258
452,28.025140326658242
453,59.73753630569617
454,56.27518834672689
455,48.68248324710638
456,43.803104584400714
457,53.313650485879236
458,38.45765290946006
459,56.12284576384085
460,34.924303861682304
461,35.5622150260465
462,29.654966260935854
463,49.32321950000609
464,26.64250658297646
465,54.53925770696272
466,25.146123807328845
467,62.710458571804104
468,40.19877869439982
469,72.93203655256104
470,60.466027383920014
471,67.8313440216641
472,33.86552639084232
473,34.42589858212473
474,29.30804047287174
475,66.69765119083722
476,26.836804907596587
477,72.3077346090341
478,29.12835654491687
479,57.664956146602286
480,60.900131834351825
481,40.78263805202286
482,70.82959923779774
483,40.23738571380195
484,36.20622286134287
485,62.642490153813895
486,71.02823960519768
487,32.258790547448605
488,72.56406692053622
489,27.4580224081055
490,69.35825232117539
491,39.683382824994254
492,66.72649764072028
493,31.256870997203357
494,68.33051999891426
495,36.52443421001044
496,75.10476233481103
497,67.5498812500847
498,38.52448470223289
499,32.092335387262565
500,56.82285181122453
501,44.54935694374543
502,72.99991627026876
503,29.669356734000367
504,42.68912205478356
505,52.69156052488568
506,41.80327548334752
507,71.64457455762914
508,27.971842840502212
509,86.65429965134328
510,38.708534352757574
511,63.277485786664506
512,29.40694863699033
513,80.68273587078917
514,62.23421294424919
515,41.320840490849726
516,42.95869062983636
517,49.18871214921921
518,39.26966886888342
519,47.203866847106404
520,70.38366494700304
521,67.8491676979399
522,69.19412092505151
523,29.06244079988032
524,38.02732620563675
525,68.9053415658566
526,44.88682928610913
527,52.18541703297454
528,23.638013858970837
529,37.60012983360628
530,31.554167650948717
531,28.6684327966915
532,37.869742060266994
533,58.30725355711455
534,55.38927534885926
535,30.585874599229168
536,56.605268821149224
537,76.12172255280382
538,68.82842159726614
539,74.26655058862505
540,62.32117714809091
541,38.09649873142949
542,76.86589936743924
543,47.39414544279326
544,61.8878941762421
545,71.20105260746942
546,72.54730661937586
547,66.45272989455
548,63.98007179361797
549,51.89041840135977
550,40.44734742862274
551,32.20008663150237
552,54.726268609699005
553,29.156327996897634
554,74.78336280885904
555,46.878935422960346
556,34.91469858380448
557,30.25961608405732
558,72.5961964687138
559,41.21300635593602
560,34.07960661928285
561,67.90260861038476
562,74.44775762409968
563,67.99494146877873
564,29.31454688516706
565,78.44650235409023
566,63.72573437885611
567,43.21109587327305
568,60.43414844859599
569,35.7519877912168
570,71.13843445113865
571,27.793627762490615
572,69.79911494491009
573,56.603083260709234
574,47.7426808369387
575,36.528007779494956
576,41.275148771125345
577,25.66242528043746
578,58.70125737667409
579,29.07256102954358
580,29.73868181476785
581,33.1718103320626
582,73.47362284609378
583,44.1846681227147
584,37.32126325388036
585,30.351417003405494
586,70.98725980581727
587,41.376262813087635
588,47.36126242615915
589,29.33880949553773
590,66.86990941089832
591,40.95927354935491
592,79.35268275090807
593,60.60203603402208
594,62.856512451300745
595,31.371327401428697
596,68.39354140064347
597,41.50237568120531
598,45.74373460079394
599,54.38903840960977
600,33.126652364777556
601,71.68832528407441
602,60.841533683949805
603,72.26766198912495
604,65.45071241549735
605,38.84528821472826
606,35.8170991615252
607,64.77032222660587
608,33.547923629576054
609,30.41367684712468
610,64.49319276132253
611,45.79218285717716
612,36.02868320714087
613,38.83169393229111
614,35.169403807545635
615,39.21022920931522
616,33.16603052477524
617,28.7395468694405
618,54.81860976345848
619,35.498064939380185
620,36.32551854908455
621,56.84536218746226
622,69.74331472929026
623,63.48140977705085
624,37.017711196427186
625,82.50517089181696
626,50.294198158207124
627,69.41035257814335
628,80.26647584235889
629,33.89051441769092
630,35.646960187771526
631,36.85288642436454
632,72.31103954754809
633,40.11983471960262
634,33.05124606528532
635,41.83024502486658
636,34.31134400290787
637,71.88132386280631
638,30.79894409781236
639,75.6850879949269
640,66.84696013323122
641,42.90022444440606
642,35.973196031333295
643,65.97496400166818
644,61.6961482457676
645,30.023004718719758
646,69.6975665427567
647,63.11556703732148
648,54.773040923109356
649,82.2803377995314
650,30.188644312847813
651,34.18601157994925
652,17.67347522435651
653,34.63826830409409
654,29.608542654731693
655,42.48222265067115
656,27.80167322063033
657,77.11905557600434
658,35.57953915190921
659,41.690430148458965
660,39.24761275976073
661,25.56462227103483
662,28.631162496975566
663,32.61286877769131
664,40.24516214289088
665,73.45641339254765
666,25.328463753103236
667,40.528552094807914
668,63.851590121968485
669,34.354014441353364
670,32.668060968768806
671,31.33364860009788
672,22.24222555301111
673,34.73950225552226
674,35.06612980375064
675,72.74219868256098
676,49.2450734410058
677,33.44170762173045
678,34.87355654300874
679,76.8506605766614
680,67.14206117822661
681,41.43344658511047
682,35.36775134893825
683,51.19630873406023
684,30.081360726507288
685,49.81844606452995
686,69.15360972470333
687,35.30740814638604
688,76.17603061394246
689,59.65728226560696
690,36.064704810986306
691,60.49260084019424
692,58.09237657113772
693,36.91259610262641
694,27.09784791203705
695,70.16655008250345
696,55.182353334061744
697,73.0656745911808
698,76.95516115504071
699,32.73680650876285
700,56.34357375034732
701,38.8815224174173
702,28.311108363236556
703,33.90827023721878
704,31.818686917429343
705,30.317672728545592
706,42.71450465304415
707,66.91687895213211
708,55.55318609594988
709,45.2435358632457
710,64.95815976321505
711,56.39484284414874
712,33.94615976508974
713,70.55966945975547
714,68.59771704601303
715,20.706595445614898
716,29.22885862590607
717,65.83994736524387
718,37.04890656123828
719,45.13320203443344
720,69.21841885847414
721,68.23724703226877
722,31.822436096042832
723,29.63814546537744
724,64.64651546777283
725,42.83018957271514
726,33.287732867207396
727,56.12542410420186
728,74.2499617805513
729,30.945125727463648
730,30.61585768973118
731,50.320041399766204
732,30.08814150165443
733,44.695741492227
734,45.577656830643704
735,27.528150851376804
736,66.23726406955998
737,44.30918289485235
738,42.05369848457214
739,27.005627476770364
740,31.387624805424185
741,68.13224082146041
742,48.17359996659067
743,38.87742716276279
744,31.116686138173193
745,50.718146171903356
746,58.45480491870482
747,56.6688454088812
748,34.10910633875486
749,41.77577747026403
750,73.25055024932794
751,44.11137197429859
752,92.34508495205048
753,40.74012273436926
754,37.204958417060055
755,44.86330247153337
756,21.503692518272448
757,71.94593031519905
758,67.99403388593211
759,57.77659645678837
760,29.611672826746155
761,43.77007541714033
762,42.31313038590859
763,38.80353521128639
764,70.38354731699451
765,68.62441563861269
766,29.338017273865873
767,93.23433975328518
768,31.455551939617933
769,43.68139447616345
770,30.707860610045014
771,73.26065616927141
772,67.63735777030989
773,27.613931685646506
774,29.56298775611939
775,42.21334166233618
776,37.76197636653172
777,30.66219192944255
778,32.245135363921506
779,36.022258747252
780,45.49223158612888
781,47.595230958761455
782,73.67122685797338
783,76.17969928392839
784,37.35518548708272
785,29.55942955366105
786,52.82580417170054
787,67.37204650910905
788,67.69665742198697
789,42.32853167696173
790,67.97563781336349
791,33.03923406948928
792,30.436761208120164
793,34.51208837711956
794,72.51222878301088
795,38.252097907941284
796,45.71213162390616
797,32.33827142836572
798,71.15824057796179
799,71.94473917865116
800,64.96299879817396
801,50.14197107887762
802,27.494140628031815
803,51.70288385701346
804,73.59995923047754
805,66.3442654082966
806,63.37663321368174
807,56.181384160563596
808,65.49912030947135
809,48.57950455837164
810,75.73079773199407
811,49.527521009932585
812,31.22980899053283
813,73.1213640431199
814,50.35641547974379
815,76.5598413807668
816,26.53333525385966
817,48.835583741724164
818,72.35923423078502
819,33.408893941261056
820,37.599398527888354
821,48.35498180445204
822,47.39673707743851
823,62.58771337367526
824,71.73320535179398
825,81.71586631858425
826,53.84708384484827
827,39.13012199604279
828,27.969736441793515
829,39.960549290031736
830,33.7819349049207
831,69.01904398320504
832,43.56111702868466
833,48.42125411754663
834,27.397533896767882
835,65.45851187161381
836,27.80466922258747
837,31.383725078057232
838,33.38963672197404
839,54.492618216769465
840,69.87818041115185
841,73.39245810439593
842,62.15304026772452
843,51.83065436788186
844,85.62052973009702
845,35.93285709459024
846,44.75511693742891
847,34.40926330149408
848,71.0857175038722
849,40.02712805447911
850,27.968531573664915
851,58.313679914645164
852,49.26260986748268
853,31.7805119119024
854,31.39775587822966
855,31.43946143767482
856,61.57434468169184
857,30.083036878704036
858,34.708895194097174
859,66.38607142280745
860,32.532758580126824
861,39.19021141340997
862,49.261042087187036
863,29.204698143389024
864,28.796669357565303
865,47.65703920723612
866,78.64321577976946
867,30.493208915579135
868,43.991116093373854
869,61.323270963764855
870,26.62343078153796
871,28.973426499948918
872,59.477900013075924
873,48.34056032984342
874,18.53908970836953
875,70.2846837777289
876,31.707164886824557
877,35.61040232215879
878,43.35093247798473
879,28.617173244101544
880,31.243174943357264
881,32.53670506197949
882,78.60130786772646
883,33.77173692632581
884,49.39498679494329
885,29.137597897955246
886,55.94808081488604
887,54.15685883748574
888,74.70986427386227
889,55.84673543188178
890,33.91777520537839
891,28.995818933863816
892,74.4250986615042
893,34.667523285865364
894,38.61385824905472
895,22.140036831610644
896,51.0042274621616
897,47.48312081462558
898,43.336572784185506
899,68.86399105814004
900,25.141576321585866
901,68.3477791594046
902,78.21071451616592
903,71.60493187545148
904,57.38074873973164
905,82.2241337835012
906,45.603039143212065
907,71.90267238058986
908,47.694332882850695
909,50.282613146464506
910,50.552084659940476
911,72.22029756474726
912,74.18874891424576
913,68.8397641763453
914,33.17601525223038
915,41.8872056729152
916,59.54354940372818
917,53.146802151997655
918,27.628110668360172
919,36.20069989730863
920,25.290665435969274
921,33.63183732923918
922,50.803493963790295
923,37.188037457556376
924,63.56025099384097
925,81.27490206737946
926,55.9818462421961
927,34.877434857932435
928,37.15957021103942
929,31.437050961795173
930,33.61723950874558
931,32.40746972461263
932,30.16761223184804
933,57.82239183866173
934,28.982408060066533
935,48.958910167424776
936,66.13968642300699
937,21.42774498096227
938,69.35241380191297
939,59.61314305040926
940,62.21487851885966
941,41.78785429574235
942,43.208527548541525
943,60.78123814076813
944,26.190846498568426
945,64.53301625209863
946,35.15811039579965
947,59.40151838037879
948,58.84420606715249
949,45.92084878460474
950,27.627333101815584
951,48.20093107432294
952,56.39096008008499
953,52.21644096771195
954,40.368284711530514
955,87.78761545761182
956,62.94764711109827
957,41.853057556327244
958,46.39688323844576
959,31.207688404598542
960,34.399904314539945
961,43.91984123274076
962,30.076629619616075
963,69.49134206947937
964,49.84128782257754
965,38.117147173184854
966,32.147608854078754
967,68.19112746509083
968,31.354737942066915
969,28.059169748809772
970,67.1889242207864
971,34.90422060936359
972,31.084065402611913
973,37.396971275063436
974,39.74777052410445
975,34.31367814139553
976,61.648300912109576
977,68.94757311606027
978,67.83524745623673
979,30.430424115700593
980,49.21056540412026
981,35.13399643894419
982,63.456372436558844
983,32.235848501923265
984,52.13223578369471
985,40.368311349574796
986,31.947863184850345
987,71.91704841941043
988,29.087413146365982
989,72.74399404915656
990,39.46035978752111
991,51.53101609280181
992,39.17047940524223
993,27.893533511987634
994,71.12880388972621
995,20.08718481736259
996,49.911606105475954
997,26.83657670233886
998,76.45094824083284
999,32.94033929483453
1000,30.605752544646094
1001,63.38197064257271
1002,33.466817198865634
1003,56.27610574746872
1004,58.142766719965465
1005,27.235262458149037
1006,76.27341403572069
1007,32.90933476677477
1008,55.19221940221908
1009,32.741990070815575
1010,78.28472202117233
1011,29.72374113492024
1012,30.15274921029774
1013,73.3499801020422
1014,55.48973547552745
1015,71.22860568777998
1016,39.92965114944778
1017,52.552378159154664
1018,31.589598564666986
1019,74.31478776873954
1020,28.201369374246703
1021,41.0657128608829
1022,42.82215994968134
1023,66.78469419434575
1024,63.64240630443142
1025,27.345359293897722
1026,33.19381041585794
1027,29.670466771635674
1028,25.55597859380648
1029,32.407048229633915
1030,66.24657093405312
1031,33.238566949897205
1032,36.361805534744704
1033,31.275887132571913
1034,30.068536376273414
1035,64.61479802610745
1036,73.6807329963404
1037,68.47000950691186
1038,53.83636812332765
1039,65.8440138155658
1040,57.737458349706806
1041,26.19599604904223
1042,64.95032610755824
1043,72.29251528615103
1044,26.138374059478593
1045,68.96055997632564
1046,29.593258770339425
1047,32.395535862736
1048,44.056160954699635
1049,31.94401841835771
1050,31.047921717812635
1051,69.5468630441633
1052,42.25561314554653
1053,56.92040638067701
1054,64.71857235623399
1055,37.74671740875668
1056,29.675637070865577
1057,31.105716136235003
1058,53.24140060934616
1059,32.145804934558065
1060,66.84199132990419
1061,48.55062705477336
1062,70.47096667243355
1063,56.52439452678154
1064,39.61413080004117
1065,50.34144918324247
1066,50.36852967414951
1067,50.46937058499683
1068,29.83660235399372
1069,37.79892193766847
1070,37.67582104166902
1071,24.762815508658505
1072,41.37753076892584
1073,33.370845819477
1074,61.91057572783494
1075,37.502426797394655
1076,75.78703563693918
1077,40.511727965916485
1078,56.421250814482576
1079,49.89784309699343
1080,35.59668850818821
1081,30.82458878026216
1082,27.631296712943126
1083,76.55442639547057
1084,58.717200825666936
1085,29.33795879789668
1086,35.302406635768584
1087,62.450613241720504
1088,31.650387458458965
1089,40.99058167596648
1090,30.562690644335543
1091,75.34365841244733
1092,67.13260665853647
1093,31.752896607922143
1094,31.557336704498997
1095,76.08683865308382
1096,37.364097131702096
1097,71.96211503364516
1098,70.47720055204455
1099,73.90337587536621
1100,27.784329876440296
1101,27.45822249551646
1102,58.918682849647126
1103,32.82018511583457
1104,64.77852889478213
1105,37.49854411574087
1106,64.35849389033899
1107,58.365340832087114
1108,23.74076986146586
1109,54.876231087709954
1110,47.35007084972207
1111,51.74467677228955
1112,53.202584693745486
1113,35.31638817091832
1114,67.05490727323695
1115,66.71800022058886
1116,50.89236472514388
1117,38.96951752147091
1118,62.61232889146159
1119,37.80067316213518
1120,38.67373321384972
1121,31.56753669774838
1122,33.168242880527174
1123,35.399738826669605
1124,68.4608927301839
1125,22.96067642860954
1126,62.96218582107688
1127,48.63547633332557
1128,39.24926781139194
1129,41.22323725162539
1130,62.93886457612001
1131,76.11984495279428
1132,38.95639786309391
1133,37.522227170424195
1134,64.44018143077318
1135,51.48922609742491
1136,43.57015605865723
1137,51.41454941916216
1138,48.70005487403634
1139,42.40275459603626
1140,48.42684571269997
1141,44.566441761621235
1142,73.03350330924634
1143,25.66554901518832
1144,66.33660434194027
1145,72.31936617276509
1146,32.79073245031243
1147,47.29281920661386
1148,31.538523422395553
1149,69.03142102087723
1150,28.85302010921893
1151,34.336992432149586
1152,28.967108682293656
1153,57.98526843673521
1154,31.065533270788176
1155,36.767760599698036
1156,26.81718141108663
1157,67.87852709335942
1158,66.63881869338361
1159,63.434002039189835
1160,30.637775203139988
1161,60.117701734385655
1162,74.39527154324985
1163,26.728484386947358
1164,71.76152543892564
1165,63.04460411540836
1166,71.22575014717194
1167,72.1751198961486
1168,32.12732935775188
1169,46.76204392942853
1170,24.602456486795084
1171,70.94610104066115
1172,30.439518989917744
1173,61.8147328470546
1174,64.80049452849008
1175,43.3071642181564
1176,55.63063842154509
1177,67.66433547259564
1178,37.04820220963313
1179,31.54843950555763
1180,41.05945437066238
1181,66.6356568873159
1182,51.83170045755064
1183,32.17329645266322
1184,38.13485762200682
1185,41.039364201175914
1186,66.50497363771112
1187,48.64688414685252
1188,22.418537611382636
1189,28.267549979180217
1190,28.021264407390937
1191,60.00502293122571
1192,43.004167293017204
1193,35.88845174655432
1194,38.0900199785937
1195,43.4148631604839
1196,29.990434584434364
1197,69.02021843409226
1198,30.654062163046575
1199,52.703577840210826
1200,68.70090178628425
1201,35.48914833721057
1202,74.42875838597467
1203,59.51578572560432
1204,61.44259510730649
1205,30.641983928951376
1206,34.630044300802574
1207,71.59882456028379
1208,43.65532122427793
1209,64.73825072227686
1210,51.83432770163458
1211,44.62285429024796
1212,85.73513780055572
1213,47.224310512688966
1214,70.49566484824896
1215,61.56195508453432
1216,28.24341191773098
1217,50.12241655739301
1218,29.21178584666127
1219,62.92140316925234
1220,37.45527551193722
1221,42.324292814461764
1222,38.843212030560245
1223,35.5960300515398
1224,31.01199380175209
1225,56.04385221341276
1226,72.05099855726829
1227,60.119945453591704
1228,38.38890055915692
1229,72.66367029364085
1230,41.04243834511471
1231,29.894578444473595
1232,45.07270114650835
1233,59.27447520140251
1234,64.15638841465882
1235,43.807746847243784
1236,76.07258046059948
1237,54.43835194601442
1238,47.32337822444061
1239,34.0101972844108
1240,33.41105500904755
1241,70.53364222009048
1242,37.858582051948034
1243,33.76754176378199
1244,47.729770260984715
1245,47.84145452090129
1246,70.20949776193545
1247,51.519959100083
1248,74.44539250307287
1249,29.145244521235803
1250,46.42788498131364
1251,26.46848209957388
1252,31.636534698555515
1253,29.085328082274074
1254,75.40952673704342
1255,51.28320402734929
1256,45.789389361205174
1257,75.64647494651629
1258,61.260585710222195
1259,72.74560965780091
1260,58.34532709865
1261,33.68636585005691
1262,30.614527748133586
1263,76.09465370129374
1264,29.67438490840512
1265,55.48618093453086
1266,30.76914677411438
1267,66.33605036816371
1268,31.938975036708186
1269,66.63777796009813
1270,36.82396091135653
1271,38.919146210752174
1272,39.8941553304232
1273,43.29662806796472
1274,69.46717845449388
1275,68.01085980237102
1276,59.209780897407285
1277,32.559234147634896
1278,39.688874784648206
1279,29.91156498568998
1280,71.14781637812511
1281,57.499934718513956
1282,50.20389162741955
1283,31.837923121198152
1284,70.49224979394164
1285,80.39596038598651
1286,36.666294035937675
1287,41.457594250872376
1288,52.056968253767835
1289,61.12319383741803
1290,34.32316410744563
1291,73.71355891673521
1292,54.40735876469934
1293,31.814828884892652
1294,45.864628711506555
1295,67.8736179700883
1296,30.074733912460314
1297,32.76267384224286
1298,34.374213538576925
1299,46.412815526109036
1300,41.384112124002115
1301,77.92106195300593
1302,69.73457964102671
1303,63.864269490407494
1304,65.52154391608414
1305,41.92384846204145
1306,67.17592584686662
1307,27.204796241682583
1308,53.72543039910676
1309,31.652186583025124
1310,47.9786356540999
1311,57.98403761495723
1312,68.9743433119018
1313,34.38715220653158
1314,28.674432873770762
1315,30.357174363304182
1316,25.917800191479934
1317,55.77020309584752
1318,31.17028724018884
1319,39.66517091942007
1320,54.260459402666854
1321,34.106419640868076
1322,71.74805228636612
1323,70.92494300403584
1324,46.75447743667324
1325,64.03210180463701
1326,38.323489392486984
1327,26.207570424074657
1328,71.95574799454465
1329,41.572126567862874
1330,65.78220309118905
1331,46.729202962137975
1332,24.7667727630404
1333,33.191773098735574
1334,73.21203858155204
1335,74.40827442992878
1336,72.25742566197003
1337,29.22079301785881
1338,45.580315896624185
1339,54.45066288651083
1340,28.937533096700214
1341,29.06209820837035
1342,33.62019940788198
1343,33.64213444045043
1344,30.57519231526856
1345,29.561647446856384
1346,51.018377334140766
1347,30.007495612427025
1348,73.74323196301847
1349,62.631841117489074
1350,39.68190919681036
1351,63.418106318723915
1352,29.7732123097813
1353,73.83999541001833
1354,68.74342315411243
1355,31.229743064116626
1356,61.82054976611621
1357,30.965821109612353
1358,29.512435450176106
1359,34.979960172543116
1360,52.83213998892405
1361,65.93287052989763
